Area name,,,,,,,,,,,
Háaleiti og Bústaðir,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Haaleiti-Bustadir/HM4-2622.jpg,27000000,"64.1199024062246 , -21.8783535161163",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Haaleiti-Bustadir/HM4-2622-Endurb%C3%A6ta%20f%C3%B3tboltav%C3%B6ll%20milli%20B%20og%20G%20landa.pdf,Endurbæta fótboltavöllinn milli B og G landa	,Verkefnið felur í sér að setja upp ný fótboltamörk og bæta undirlagið á vellinum.,Better football field in Fossvogur,The project entails installing new goals and improving the surface of the football field which is between B and G streets,Renowacja boiska piłkarskiego między terenami B i G	,Projekt obejmuje montaż nowych bramek piłkarskich oraz poprawę nawierzchni boiska.
Háaleiti og Bústaðir,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Haaleiti-Bustadir/HM4-2627.jpg,10000000,"64.129633145481 , -21.8855367562618",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Haaleiti-Bustadir/HM4-2627-%C3%81ningarsta%C3%B0ur%20vi%C3%B0%20H%C3%A1aleitisbraut.pdf,Áningarstaður við Háaleitisbraut,Verkefnið felur í sér að styrkja gróður og setja upp útigrill og nestisbekki á grænu svæði við Háaleitisbraut.,Rest area on Háaleitisbraut,The project entails adding more plants and installing outdoor grills and picnic benches in the park on Háaleitisbraut.,Miejsce piknikowe przy Háaleitisbraut,Projekt obejmuje dodanie roślinności i zainstalowanie grilli i ławek piknikowych na terenie zielonym przy Háaleitisbraut.
Háaleiti og Bústaðir,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Haaleiti-Bustadir/HM4-2639.jpg,10000000,"64.1342283656245 , -21.8796429571012",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Haaleiti-Bustadir/HM4-2639-%C3%86rslabelgur%20vi%C3%B0%20St%C3%B3ra%20r%C3%B3l%C3%B3.pdf,Ærslabelgur við Stóra róló,Verkefnið felur í sér að setja upp lítinn ærslabelg við Stóra róló,Jumping pillow by Stóri róló playground,The project entails installing a small jumping pillow near playground called Stóri róló,Poducha dmuchana przy Stóra róló,Projekt obejmuje instalację małej poduchy dmuchanej w przy  Stóra róló.
Háaleiti og Bústaðir,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Haaleiti-Bustadir/HM4-2646.jpg,25000000,"64.1212336371667 , -21.8764847369021",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Haaleiti-Bustadir/HM4-2646-Endurb%C3%A6tur%20%C3%A1%20r%C3%B3l%C3%B3.pdf,Bæta róló á milli B og G landa,"Verkefnið felur í sér að bæta undirlag, setja upp ný leiktæki og þétta gróður.",Improve playground between B and G streets in Fossvogur,"The project entails improving the playground surface, installing new playground equipment and increasing plants.",Renowacja placu zabaw między terenami B i G,"Projekt obejmuje poprawę nawierzchni, nowy sprzęt do zabawy i gęstą roślinność."
Háaleiti og Bústaðir,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Haaleiti-Bustadir/HM4-2688.jpg,16000000,"64.1375586700575 , -21.8848748842667",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Haaleiti-Bustadir/HM4-2688-%20Styrkja%20gr%C3%A6nt%20sv%C3%A6%C3%B0i%20vi%C3%B0%20F%C3%81.pdf,Styrkja græna svæðið við FÁ,Verkefnið felur í sér að styrkja garðinn fyrir aftan Fjölbraut í Ármúla. Setja upp útigrill og nestisbekki.,Improve the green area near FÁ,The project entails improving the park behind Fjölbraut in Ármúli by adding an outdoor grill and a picnic bench.,Wzmocnienie terenów zielonych przy FÁ,Projekt obejmuje wzmocnienie terenu zielonego z tyłu za Fjölbraut na Ármúla. Ustawienie grilla i ławki piknikowej.
Háaleiti og Bústaðir,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Haaleiti-Bustadir/HM4-2721.jpg,16000000,"64.1235612138122 , -21.8738158904307",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Haaleiti-Bustadir/HM4-2721-B%C3%A6ta%20gar%C3%B0%20milli%20H%C3%B3lm-%20og%20H%C3%A6%C3%B0argar%C3%B0s.pdf,Bæta garðinn milli Hólmgarðs og Hæðargarðs,"Verkefnið felur í sér að bæta ásýnd garðsins og styrkja hann í núverandi mynd, t.a.m. laga yfirborð og gróðursetja.",Improve the park between Hólmgarður and Hæðargarður.,"The project entails improving the appearance of the garden, i.e. improving the surface, adding to the vegetation, etc.",Poprawę parku pomiędzy Hólmgarður i Hæðargarður,"Projekt obejmuje poprawę parku i utrzymanie go. Lepsza nawierzchnia, więcej roślinności i krzewów owocowych."
,,,,,,,,,,,
Breiðholt,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Breidholt/HM4-2036%20-%20'Velkomin%20%C3%AD%20Brei%C3%B0holt'%20skilti.png,5000000,"64.1099407748659 , -21.8210994672046",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Breidholt/HM4-2036%20-%20'Velkomin%20%C3%AD%20Brei%C3%B0holt'%20skilti.pdf,'Velkomin í Breiðholt' skilti,Verkefnið felur í sér að setja upp skilti sem býður íbúa og gestkomandi velkomna í hverfið. ,Welcome to Breiðholt sign,The project entails installing a sign that welcomes residents and visitors to the neighborhood.,Szyld 'Witamy na Breiðholt’,Projekt obejmuje zainstalowanie szyldu witającego mieszkańców i gości odwiedzających okolicę. 
Breiðholt,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Breidholt/HM4-2038%20-%20J%C3%B3lalj%C3%B3s%20%C3%AD%20g%C3%B6ngust%C3%ADg%20milli%20Efra-Brei%C3%B0holts%20og%20Bakka.png,3000000,"64.1060257939322 , -21.825314891345",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Breidholt/HM4-2038%20-%20J%C3%B3lalj%C3%B3s%20%C3%A1%20tr%C3%A9%20vi%C3%B0%20g%C3%B6ngust%C3%ADg.pdf,Jólaljós á tré við göngustíg,Verkefnið felur í sér að setja jólaljós á trén við göngustíginn milli Efra-Breiðholts og Bakkana.,Christmas lights on a tree by the walking path,The project entails putting up Christmas lights on the trees by the walking path between Efra-Breiðholt and Bakki.,Bożonarodzeniowe lampki na drzewach wzdłuż chodnika,Projekt obejmuje umieszczenie lampek choinkowych na drzewach przy ścieżce między Efra-Breiðholt a Bakki.
Breiðholt,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Breidholt/HM4-2039%20-%20Prins%20R%C3%B3l%C3%B3.png,30000000,"64.105918, -21.820184",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Breidholt/HM4-2039%20-%20Prins%20R%C3%B3l%C3%B3.pdf,Prins Róló,Verkefnið felur í sér að  gera leiksvæði til heiðurs listamanninum Prins Póló. ,Prins Rolo,"The project entails building a playground in honor of the artist from Breiðholt, Prins Póló.",Prins Róló,Projekt obejmuje utworzenie placu zabaw na cześć artysty pochodzącego z Breiðholtu -Prins Póló. 
Breiðholt,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Breidholt/HM4-2040%20-%20St%C3%A6kka%20va%C3%B0laugina%20%C3%AD%20Brei%C3%B0holtslaug.png,50000000,"64.1045530317693 , -21.8192904363292",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Breidholt/HM4-2040%20-%20St%C3%A6kka%20va%C3%B0laugin%20%C3%AD%20Brei%C3%B0holtslaug.pdf,Stækka vaðlaugin í Breiðholtslaug,Verkefnið felur í sér að stækka vaðlaugina í Breiðholtslauginni. ,Expand the wading pool at Breiðholtslaug,The project entails enlargening the wading pool for children at Breiðholtslaug swimming pool,Powiększenie brodzika w Breiðholtslaug,Projekt obejmuje powiększenie brodzika na basenie Breiðholtslaug.
Breiðholt,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Breidholt/HM4-2041%20-%20Fegra%20sv%C3%A6%C3%B0i%C3%B0%20%C3%AD%20%20kringum%20Ger%C3%B0uberg%20og%20Heilsug%C3%A6sluna%20.png,45000000,"64.10485363499586,-21.81532859802238",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Breidholt/HM4-2041%20-%20Fegra%20sv%C3%A6%C3%B0i%C3%B0%20%C3%AD%20kringum%20Ger%C3%B0uberg%20og%20Heilsug%C3%A6sluna%20.pdf,Fegra svæðið í kringum Gerðuberg og Heilsugæsluna ,"Verkefnið felur í sér að fegra svæðið í kringum Gerðuberg og Heilsugæsluna, oft kallað Markúsartorg. ",Beautify the area around Gerðuberg and the health care clinic,"The project entails beautifying the grounds around Gerðuberg and the health care clinic, known as Markústorg.",Upiększenie Markúsartorg,Projekt obejmuje upiększenie terenu wokół Gerðubergi i przychodni lekarskiej często nazywanego Markúsartorg. 
Breiðholt,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Breidholt/HM4-2051%20-%20%C3%9Eak%20yfir%20hj%C3%B3last%C3%A6%C3%B0in%20fyrir%20utan%20Brei%C3%B0holtslaug.jpg,12000000,"64.1049311138628,-21.818571489549253",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Breidholt/HM4-2051%20-%20%C3%9Eak%20yfir%20hj%C3%B3last%C3%A6%C3%B0in%20fyrir%20utan%20Brei%C3%B0holtslaug.pdf,Þak yfir hjólastæðin fyrir utan Breiðholtslaug,Verkefnið felur í sér að reisa reiðhjólaskýli við Breiðholtslaug.,Bike shelter at Breiðholtslaug,The project entails building a covered bike parking facility at Breiðholtslaug.,Zadaszenie nad parkingiem na rowery przy Breiðholtslaug,Projekt obejmuje budowę miejsca na rowery przy Breiðholtslaug.
Breiðholt,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Breidholt/HM4-2052%20-%20Leggja%20gervigras%20%C3%A1%20f%C3%B3tboltav%C3%B6ll%20%C3%AD%20Seljahverfi.png,35000000,"64.0969732 , -21.8281207",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Breidholt/HM4-2052%20-%20Leggja%20gervigras%20%C3%A1%20f%C3%B3tboltav%C3%B6ll%20%20%C3%AD%20Seljahverfi.pdf,Leggja gervigras á fótboltavöll  í Seljahverfi ,Verkefnið felur í sér að leggja gervigras á fótboltavöll við Jaðarsel/Fljótasel.  ,Lay artificial turf at a football field in Seljahverfi,The project entails laying artificial turf on the football field at Jaðarsel/Fljótasel.,Położenie murawy na boisku w Seljahverfi ,Projekt obejmuje położenie sztucznej trawy na boisku piłkarskim przy Jaðarsel/Fljótasel.  
Breiðholt,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Breidholt/HM4-2053%20-%20Yfirbygg%C3%B0ur%20leikv%C3%B6llur.png,40000000,"64.1059399969635 , -21.8200986418534",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Breidholt/HM4-2053%20-%20Yfirbygg%C3%B0ur%20leikv%C3%B6llur.pdf,Yfirbyggður leikvöllur,Verkefnið felur í sér að setja upp ný leiktæki með þaki yfir til að skýla notendum fyrir rigningu.   ,Covered playground,"The project entails installing a new playground which is covered, offering users shelter from the rain.",Zadaszony plac zabaw,Projekt zakłada zainstalowanie nowego wyposażenia placu zabaw z zadaszeniem chroniącym przed deszczem.   
Breiðholt,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Breidholt/HM4-2056%20-%20Fj%C3%B6lga%20bekkjum%20%C3%AD%20Brei%C3%B0holti.png,3000000,"64.1078048914707 , -21.816852426063",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Breidholt/HM4-2056%20-%20Fj%C3%B6lga%20bekkjum%20%C3%AD%20Brei%C3%B0holti.pdf,Fjölga bekkjum í Breiðholti,Verkefnið felur í sér að fjölga bekkjum og ruslatunnum í Breiðholti.,More benches in Breiðholt,The project entails installing more benches and trash cans in Breiðholt,Zwiększenie ilości ławek na Breiðholcie,Projekt obejmuje zwiększenie na Breiðholcie liczby ławek oraz koszy na śmieci.
Breiðholt,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Breidholt/HM4-2058%20-%20Fegra%20og%20b%C3%A6ta%20gr%C3%A6na%20sv%C3%A6%C3%B0i%C3%B0%20vi%C3%B0%20Ja%C3%B0arsel.png,18000000,"64.0967141221656 , -21.8285767949838",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Breidholt/HM4-2058%20-%20Fegra%20og%20b%C3%A6ta%20gr%C3%A6na%20sv%C3%A6%C3%B0i%C3%B0%20vi%C3%B0%20Ja%C3%B0arsel.pdf,Fegra og bæta græna svæðið við Jaðarsel,"Verkefnið felur í sér að bæta opna svæðið við Jaðarsel, t.d. planta trjám, setja upp bekki, og/eða bæta við leiktækjum.",Beautify the green area near Jaðarsel,"The project entails improving the green area at Jaðarsel, e.g. with trees, benches and/or playground equipment",Upiększenie i poprawę terenu zielonego w Jaðarsel,"Projekt obejmuje poprawienie terenu w Jaðarsel. Zasadzić więcej drzew, zainstalować ławki i dodać sprzęt do zabaw."
Breiðholt,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Breidholt/HM4-2060%20-%20Infrarau%C3%B0%20sauna%20%C3%AD%20Brei%C3%B0holtslaug.png,25000000,"64.1044069 , -21.8180925",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Breidholt/HM4-2060%20-%20Infrarau%C3%B0%20sauna%20%C3%AD%20Brei%C3%B0holtslaug.pdf,Infrarauð sauna í Breiðholtslaug,Verkefnið felur í sér að setja upp infrarauða saunu í sitt hvorn klefann í Breiðholtslaug.,Infrared sauna at Breiðholtslaug,The project entails installing an infrared sauna in Breiðholtslaug.,Sauna na podczerwień w Breiðholtslaug,Projekt obejmuje instalację sauny na podczerwień w Breiðholtslaug.
Breiðholt,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Breidholt/HM4-2063%20-%20%C3%86fingat%C3%A6ki%20%C3%AD%20Bakkana.png,14000000,"64.1083017143884 , -21.8303441005965",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Breidholt/HM4-2063%20-%20%C3%86fingat%C3%A6ki%20%C3%AD%20Bakkana.pdf,Æfingatæki í Bakkana,Verkefnið felur í sér að setja upp æfingatæki á valdan stað í Bakkahverfinu.,Exercise equipment in the Bakka neighborhood,The project entails installing outdoor exercise equipment in the Bakka neighborhood.,Siłownia pod chmurką w dzielnicy Bakki,Projekt obejmuje zainstalowanie przyrządów do ćwiczeń w dzielnicy Bakki.
Breiðholt,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Breidholt/HM4-2065%20-%20N%C3%A1labox%20.png,1000000,"64.1046891949014 , -21.8354016732602",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Breidholt/HM4-2065%20-%20N%C3%A1labox.pdf,Nálabox,Verkefnið felur í sér að setja upp nálabox á völdum stöðum í Breiðholti.  ,Sharps container,The project entails setting up boxes for disposing used hypodermic needles in selected spots in Breiðholt.,Pojemniki na igły,Projekt obejmuje ustawienie żółtych pojemników na igły w wybranych lokalizacjach w Breiðholt.  
Breiðholt,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Breidholt/HM4-2068%20-%20Kl%C3%A1ra%20g%C3%B6ngust%C3%ADgahring%20%C3%AD%20H%C3%B3lunum.png,18000000,"64.1082371581058 , -21.8193533451153",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Breidholt/HM4-2068%20-%20Kl%C3%A1ra%20g%C3%B6ngust%C3%ADgahring%20%C3%AD%20H%C3%B3lunum.pdf,Klára göngustígahring í Hólunum,Verkefnið felur í sér að leggja göngustíg við Suðurhóla/Vesturhóla.,Complete the walking path circle in Hólar,The project entails building a walking path at Suðurhólar/Vesturhólar and close the walking circle,Ukończenie okrężnej ścieżki pieszej na Hólar,Projekt obejmuje ułożenie ścieżki w Suðurhóla / Vesturhóla.
Breiðholt,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Breidholt/HM4-2070%20-%20%C3%81ningasta%C3%B0ur%20me%C3%B0%20leik%C3%ADgildi.JPG,10000000,"64.1034561522541 , -21.8121701076452",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Breidholt/HM4-2070%20-%20%C3%81ningarsta%C3%B0ur%20me%C3%B0%20leik%C3%ADgildi.pdf,Áningarstaður með leikígildi,Verkefnið felur í sér byggja áningastað með leikígildi milli Keilufells og Fella– og Hólakirkju.,Rest spot with play area,The project entails constructing a park with rest and play areas in the  area between Keilufell and Fella-og Hólakirkja.,Miejsce odpoczynku i zabawy,Projekt obejmuje utworzenie miejsca do wypoczynku z ekwiwalentem placu zabaw pomiędzy Keilufell a Fella- i Hólakirkja.
Breiðholt,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Breidholt/HM4-2071%20-%20%C3%9Atikennslustofa%20%C3%AD%20Seljahverfi.png,15000000,"64.1000927 , -21.8489048",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Breidholt/HM4-2071%20-%20%C3%9Atikennslustofa%20%C3%AD%20Seljahverfi.pdf,Útikennslustofa í Seljahverfi,Verkefnið felur í sér byggja útikennslustofu í Seljahverfi sem gæti nýst báðum grunnskólunum í Seljahverfi.  ,Outdoor classroom in Seljahverfi,The project entails building an outdoor classroom in Seljahverfi which could be used by both elementary schools.,Klasa na świeżym powietrzu w Seljahverfi,Projekt obejmuje utworzenie terenu do nauki na świeżym powietrzu w Seljahverfi.  
Breiðholt,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Breidholt/HM4-2076%20-%20K%C3%B6rfuboltav%C3%B6llur%20me%C3%B0%20plastsk%C3%ADfuyfirbor%C3%B0i.JPG,12000000,"64.10646108586609,-21.818654988360596",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Breidholt/HM4-2076%20-%20K%C3%B6rfuboltav%C3%B6llur%20vi%C3%B0%20H%C3%B3labrekkusk%C3%B3la.pdf,Körfuboltavöllur við Hólabrekkuskóla,Verkefnið felur í sér að endurnýja körfurnar og setja SportCourt á körfuboltavöllinn á lóð Hólabrekkuskóla.,Basketball court at Hólabrekkuskóli,The project entails renewing  baskets and installing Sport Court flooring on Hólabrekkuskóli basketball court.,Boisko do koszykówki przy szkole  Hólabrekkusóli,Projekt obejmuje renowację koszy i położenie nawierzchni SportCourt na boisku do koszykówki w Hólabrekkuskóli.
Breiðholt,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Breidholt/HM4-2081%20-%20%C3%9Atiklefar%20%C3%AD%20Brei%C3%B0holtslaug.png,25000000,"64.10467089766526,-21.81957721710197",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Breidholt/HM4-2081%20-%20%C3%9Atiklefar%20%C3%AD%20Brei%C3%B0holtslaug.pdf,Útiklefar í Breiðholtslaug,Verkefnið felur í sér að byggja útiklefa við Breiðholtslaug þar sem fólk getur haft fataskipti fyrir og eftir sundsprett. ,Outdoor dressing rooms at Breiðholtslaug,The project entails building outdoor dressing rooms at Breiðholtslaug.,Zewnętrzne przebieralnie na basenie Breiðholtslaug,Projekt obejmuje budowę zewnętrznych przebieralni na basenie Breiðholtslaug.
Breiðholt,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Breidholt/HM4-2107%20-%20K%C3%B6rfuboltav%C3%B6llur%20%C3%AD%20Bakkana.png,9000000,"64.1091496305034 , -21.8339210098592",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Breidholt/HM4-2107%20-%20K%C3%B6rfuboltav%C3%B6llur%20%C3%AD%20Bakkana.pdf,Körfuboltavöllur í Bökkunum,Verkefnið felur í sér setja SportCourt á núverandi körfuboltavöll í Bökkunum.  ,Basketball court in Bakkahverfi,The project entails installing Sport Court flooring on the existing basketball court in Bakkahverfi.,Boisko do koszykówki w dzielnicy Bakki,Projekt obejmuje pokrycie gumową nawierzchnią istniejące już boisko do koszykówki w dzielnicy Bakki.  
Breiðholt,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Breidholt/HM4-2108%20-%20Mini%20golf%20.JPG,15000000,"64.1041216063643 , -21.8220393133669",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Breidholt/HM4-2108%20-%20Mini%20golf.pdf,Mini golf,Verkefnið felur í sér að byggja minigolfvöll á opna svæðinu milli Fjölbrautaskóla Breiðholts og Vesturbergs.,Mini golf,The project entails building a mini golf course in the open area between Fjölbrautaskóli Breiðholts and Vesturberg.,Minigolf,Projekt obejmuje budowę pola do minigolfa na otwartym terenie pomiędzy szkołą Fjölbrautaskóli Breiðholt a Vesturberg.
Breiðholt,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Breidholt/HM4-2122%20-%20Laga-fegra%20frisbegolf%20v%C3%B6llin%20%C3%AD%20seljahverfi.JPG,3000000,"64.0988507886021 , -21.8467962741851",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Breidholt/HM4-2122%20-%20Laga_fegra%20frisb%C3%ADgolfv%C3%B6llinn%20%C3%AD%20Seljahverfi.pdf,Betrumbæta frisbígolfvöllinn í Seljahverfi,"Verkefnið felur í sér að betrumbæta frisbígolfvöllinn í Seljahverfi, t.d. endurbæta teiga og/eða endurnýja körfur.     ",Improve the frisbee golf course,"The project entails impoving the frisbee golf course in Seljahverfi, e.g. by refubishing tees and/or renewing baskets",Naprawa/upiększenie pola do frisbee w Seljahverfi,Projekt obejmuje naprawę/upiększenie terenu do gry w frisbee w Seljahverfi.   
Breiðholt,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Breidholt/HM4-2125%20-%20L%C3%BDsing%20vi%C3%B0%20f%C3%B3tboltav%C3%B6llin%20vi%C3%B0%20Bakkasel.png,3000000,"64.1023280050154 , -21.8352842330932",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Breidholt/HM4-2125%20-%20L%C3%BDsing%20vi%C3%B0%20f%C3%B3tboltav%C3%B6llinn%20vi%C3%B0%20Bakkasel.pdf,Lýsing við fótboltavöllinn við Bakkasel,Verkefnið felur í sér að setja upp lýsingu við fótboltavöllinn við Bakkasel,Lights at the football field at Bakkasel.,The project entails putting up lighting at the football field at Bakkasel.,Oświetlenie na boisku piłkarskim w Bakkasel,Projekt obejmuje instalację oświetlenia na boisku piłkarskim w Bakkasel.
Breiðholt,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Breidholt/HM4-2132%20-%20%C3%9Atgrill%20%C3%AD%20Seljahverfi%20.JPG,3000000,"64.09726805646801,-21.84300926412354",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Breidholt/HM4-2132%20-%20%C3%9Atigrill%20%C3%AD%20Seljahverfi.pdf,Útigrill í Seljahverfi,Verkefnið felur í sér að gera áningarstað með útigrilli og bekkjum við Seljatjörn.,Outdoor grill in Seljahverfi,The project entails installing a grill at the Seltjörn pond in Seljahverfi.,Grill na świeżym powietrzu w Seljahverfi,Projekt obejmuje ustawienie grilla na świeżym powietrzu przy Seltjörn.
Breiðholt,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Breidholt/HM4-2140%20-%20H%C3%A6rri%20bekkir%20fyrir%20eldri%20borgara.png,4000000,"64.0968026 , -21.8414975",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Breidholt/HM4-2140%20-%20H%C3%A6rri%20bekkir%20fyrir%20eldri%20borgara.pdf,Hærri bekkir fyrir eldri borgara,Verkefnið felur í sér að setja upp bekki sem eru hærri en venjulegir borgarbekkir.,Higher benches for senior citizens,The project entails installing higher benches so that senior citizens can stand up and sit down more easily.,Wyższe ławki dla seniorów,"Projekt obejmuje zainstalowanie wyższych ławek, aby seniorom było łatwiej siadać i wstawać.  "
Breiðholt,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Breidholt/HM4-2147%20-%20Endurb%C3%A6ta%20leikv%C3%B6ll%20sem%20Vinasel%20notar.JPG,15000000,"64.0948761705861 , -21.8358513336918",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Breidholt/HM4-2147%20-%20Endurb%C3%A6ta%20leikv%C3%B6ll%20sem%20Vinasel%20notar.pdf,Endurbæta leikvöll við Vinasel,"Verkefnið felur í sér að endurbæta leikvöll sem Vinasel notar, t.d. skipta um yfirborðsefni og/eða bæta við leiktækjum.",Playground renovation at Vinasel,The project entails revitalizing the playground that the Vinasel after school centre uses.,Ulepszenie placu zabaw używanego przez Vinasel,"Projekt obejmuje ulepszenie placu zabaw, z którego korzysta Vinasel.   "
,,,,,,,,,,,
Árbær,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Arbaer/HM4-2218%20-%20Fleiri%20t%C3%A6kif%C3%A6ri%20%C3%AD%20Rau%C3%B0avatnssk%C3%B3g.png,15000000,"64.1040778 , -21.7628348",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Arbaer/HM4-2218%20-%20Fleiri%20t%C3%A6kif%C3%A6ri%20%C3%AD%20Rau%C3%B0avatnssk%C3%B3g.pdf,Samverustað við Rauðavatn,"Verkefnið felur í sér að útbúa samverustað við Rauðavatn með bekkjum, útigrilli og leiktækjum. ",Gathering place by Rauðavatn,"The project entails building a gathering space by Rauðavatn with benches, an outdoor grill and playground equipment.",Teren rekreacyjny przy Rauðavatn,"Projekt obejmuje utworzenie przy Rauðavatn terenu rekreacyjnego z ławkami, zewnętrznym grillem i placem zabaw. "
Árbær,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Arbaer/HM4-2221%20-%20Leikt%C3%A6ki%20fyrir%20ungab%C3%B6rn%20%C3%AD%20%C3%81rb%C3%A6jarlaug.png,12000000,"64.1122136714017 , -21.794900894165",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Arbaer/HM4-2221%20-%20Leikt%C3%A6ki%20fyrir%20ungab%C3%B6rn%20%C3%AD%20%C3%81rb%C3%A6jarlaug.pdf,Leiktæki fyrir börn í Árbæjarlaug,Verkefnið felur í sér að staðsetja leiktæki sem henta ungum börnum í Árbæjarlaug.,Play equipment in Árbæjarlaug,The project entails installing play equipment suitable for babies and young children in Árbæjarlaug.,Urządzenia dla najmłodszych na basenie Árbæjarlaug,Projekt obejmuje instalację na basenie Árbæjarlaug urządzeń do zabawy odpowiednich dla małych dzieci.
Árbær,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Myndir/Arbaer/HM4-2223%20-%20Leikt%C3%A6ki%20fyrir%20fatla%C3%B0a.png,9000000,"64.1045177570885 , -21.7839514064275",,https://sahverfidmitt.blob.core.windows.net/hverfidmitt/Kjorsedlar/Arbaer/HM4-2223%20-%20Leikt%C3%A6ki%20fyrir%20fatla%C3%B0a.pdf,Leiktæki fyrir fatlaða,Verkefnið felur í sér að staðsetja leiktæki fyrir fatlaða á valinn leikvöll í Árbænum.,Playground equipment for disabled,The project entails adding playground equipment for the disabled at selected playgrounds in Árbær.,Urządzenia rekreacyjne dla niepełnosprawnych,Projekt obejmuje zainstalowanie urządzeń rekreacyjnych dla niepełnosprawnych na wybranym terenie w Árbær.
